layer,group_idx,avg_scale,weight_variance
4,30,0.006399187259376049,0.00010375403508078307
4,31,0.006399757228791714,0.00010386553913122043
4,32,0.006406609900295734,0.00010408490925328806
4,33,0.006383577361702919,0.00010379510786151513
4,34,0.006414627656340599,0.0001043134179781191
4,35,0.006406357511878014,0.00010428416135255247
4,36,0.006424251012504101,0.00010425467189634219
4,37,0.0064120120368897915,0.00010423786443425342
4,38,0.006390389986336231,0.00010432174167362973
4,39,0.00641200877726078,0.00010453075083205476
4,40,0.006416290067136288,0.0001043912852765061
4,41,0.006421181373298168,0.00010453921277076006
4,42,0.006402843631803989,0.00010454707080498338
4,43,0.006422483362257481,0.00010476260649738833
4,44,0.006428207270801067,0.00010465172817930579
4,45,0.006428404711186886,0.00010502265649847686
4,46,0.006425491534173489,0.0001050166247296147
4,47,0.00641255360096693,0.00010453142749611288
4,48,0.006436426192522049,0.00010507873230380937
4,49,0.006445989944040775,0.00010514652240090072
4,50,0.006442395970225334,0.00010520825162529945
4,51,0.006447688210755587,0.0001054082895279862
4,52,0.006430263631045818,0.00010520278010517359
4,53,0.00644755270332098,0.0001057888293871656
4,54,0.006446304731070995,0.00010545685654506087
4,55,0.006440618075430393,0.00010573359759291634
5,0,0.006373070180416107,0.00010336181003367528
5,1,0.006386890076100826,0.0001035719906212762
5,2,0.006373550742864609,0.00010354143159929663
5,3,0.006396212615072727,0.00010374053817940876
5,4,0.006394538097083569,0.00010372048564022407
5,5,0.006383039057254791,0.00010372487304266542
5,6,0.006374761927872896,0.00010356259735999629
5,7,0.0063812993466854095,0.00010355297854403034
5,8,0.006386648863554001,0.00010368243238190189
5,9,0.006398395169526339,0.00010379050218034536
5,10,0.006402098573744297,0.00010391457180958241
5,11,0.006397589109838009,0.00010387230577180162
5,12,0.006391630042344332,0.00010383841436123475
5,13,0.006387581117451191,0.00010362924513174221
5,14,0.006393293850123882,0.00010386088979430497
5,15,0.006396352779120207,0.00010429666144773364
5,16,0.006403357721865177,0.00010430501424707472
5,17,0.006403934210538864,0.00010395169374532998
5,18,0.006403262726962566,0.00010437898890813813
5,19,0.006414317991584539,0.00010414743883302435
5,20,0.006413575727492571,0.00010428493988001719
5,21,0.006393195129930973,0.00010414051939733326
5,22,0.006400382611900568,0.00010413295240141451
5,23,0.006396111100912094,0.00010410930553916842
5,24,0.0064081731252372265,0.000104646293038968
5,25,0.006394769996404648,0.0001044527452904731
5,26,0.006413538008928299,0.00010453617869643494
5,27,0.0064212847501039505,0.00010451600246597081
5,28,0.006436551455408335,0.00010505357931833714
5,29,0.006413867697119713,0.00010471432324266061
5,30,0.006428535096347332,0.00010465169179951772
5,31,0.006431202404201031,0.00010482597281225026
5,32,0.006430246401578188,0.00010505606041988358
5,33,0.00643073208630085,0.00010486663086339831
5,34,0.006432697176933289,0.00010488077532500029
5,35,0.006416137795895338,0.00010491378634469584
5,36,0.006420474499464035,0.00010495320748304948
5,37,0.0064270514994859695,0.00010507833940209821
5,38,0.0064326077699661255,0.00010513840970816091
5,39,0.006429311819374561,0.00010504534293431789
5,40,0.006432841531932354,0.00010519159695832059
5,41,0.006448755972087383,0.00010549222497502342
5,42,0.006432636640965939,0.00010518307681195438
5,43,0.006445728708058596,0.00010564734839135781
5,44,0.0064528584480285645,0.00010555089102126658
5,45,0.006452743895351887,0.00010558148642303422
5,46,0.006450667977333069,0.00010571438178885728
5,47,0.0064420923590660095,0.00010559859947534278
5,48,0.006461528595536947,0.00010600376117508858
5,49,0.006468091160058975,0.00010606319119688123
5,50,0.00646071694791317,0.0001062016308424063
5,51,0.006456202361732721,0.00010631185432430357
5,52,0.0064530204981565475,0.00010603544069454074
5,53,0.006474995985627174,0.00010649595787981525
5,54,0.00646205572411418,0.00010660257248673588
5,55,0.006490685045719147,0.00010708032641559839
6,0,0.006383244879543781,0.00010337778803659603
6,1,0.006372448988258839,0.00010312201629858464
6,2,0.006375451572239399,0.00010341288725612685
6,3,0.0063838958740234375,0.00010356868733651936
6,4,0.006378188729286194,0.00010330501390853897
6,5,0.006391550414264202,0.00010347397619625553
6,6,0.0063691227696835995,0.00010359227599110454
6,7,0.006390266120433807,0.00010381830361438915
6,8,0.006390498485416174,0.00010349515650887042
6,9,0.006384293083101511,0.00010349090734962374
6,10,0.006384382955729961,0.0001036563262459822
6,11,0.0063806092366576195,0.00010381033644080162
6,12,0.006384272128343582,0.00010380276216892526
6,13,0.006392080336809158,0.00010390720854047686
6,14,0.00639490969479084,0.00010386537906015292
6,15,0.006396031938493252,0.00010388687951490283
6,16,0.006398762576282024,0.00010363454930484295
6,17,0.006389085203409195,0.00010398872109362856
6,18,0.006371550261974335,0.00010378000297350809
